3.013698630136986, 716.1740610758887
3.013698630136986, 1260.003487589686
3.047945205479465, 8720.07953476221
5.034246575342479, 263071.83215842367
5.068493150684944, 403597.024155423
5.068493150684944, 530770.8498237089
8.04794520547945, 588188.7701978561
8.082191780821915, 814292.9394595546
12.054794520547944, 351939.81506286404
12.054794520547944, 462836.40251960885
15.06849315068493, 61390.91257642098
15.06849315068493, 75391.67982613995
45.03424657534249, 46681.51921730211
45.06849315068493, 89469.05752145426
